paper_forum,paper_id,title,decision,review_id,reviewer_id,summary,strengths,weaknesses,questions
0ctvBgKFgc,0ctvBgKFgc,ProtComposer: Compositional Protein Structure Generation with 3D Ellipsoids,Accept (Oral),aFl2mFLnKW,ICLR.cc/2025/Conference/Submission4802/Reviewer_679L,"This work extends Multiflow to accept spatial conditioning of secondary structures via 3D ellipsoids, aiming to improve control in protein generation and reduce the overrepresentation of alpha-helices in current generative models. Building on Multiflow’s architecture, the authors address two main challenges:

1. Integrating and updating ellipsoid conditioning with structure embeddings with minimal modifications: they introduced an *Invariant Cross Attention* module to update residue embeddings while preserving local SE3 invariance.
2. Implementing an effective conditioning approach for flow-matching models: they used classifier-free guidance to interpolate flow vectors across translation, rotation, and amino acid spaces, and employ self-conditioning to refine predicted structures
    
Extensive experiments show that the proposed model can faithfully follow spatial conditioning, resulting in greater diversity, novelty, and improved secondary structure composition. This improves Multiflow by generating proteins with secondary structures more similar to natural proteins. 
Overall, this work presents a straightforward approach to control protein generation, enhancing Multiflow's diversity, novelty, and secondary structure accuracy.","**[Clarity & Quality]**
- The manuscript is well-written, with a thorough introduction and background information on protein structure generation, spatial conditioning, and flow matching for data generation. Overall, it provides a smooth reading experience.
- The paper is of good quality, presenting clear mathematical foundations grounded in current techniques for protein modeling, diffusion-based generation, and guided sampling.
- The problem is well-defined, and the authors designed several experiments to evaluate model performance in 1) following conditioning, 2) improving general performance, and 3) demonstrating practical use in flexible conditioning, with both quantitative and qualitative comparisons.

**[Significance]**
- The spatial conditioning approach using ellipsoids is intuitive for practical applications and has potential implications for the utility of protein generation models.
- The proposed methods appear generalizable to various spatial conditioning scenarios. (*However, this paper focuses solely on secondary-structure conditioning.*)

**[Originality]**
- The authors introduce a novel conditioning modality using spatial ellipsoids for protein generation, along with a new layer, ""invariant cross-attention,"" to integrate this information.","**[Clarity]**
- Some design choices and model details lack clear explanations or in-depth examination (see Q1, 2, and 4).

**[Soundness]**
- Performance on Natural Proteins: While the authors demonstrate high designability at fixed helicity levels on synthetic data, it isn't as clear if these benefits hold for natural proteins (see Q3).

**[Significance]**
- Scope: The current methods are examined only on Multiflow and for secondary structure guidance. Their practical impact on other protein generation models and types of spatial conditioning (e.g., domains, hydrophobic cores) is not extensively explored.","1. **Ellipsoid Representation**

    a. Choosing the Number of Ellipsoids (k):
    - *Training:* Is k determined by the structure of the training protein? If so, what is the distribution of k in natural proteins?
    - *Evaluation based on the statistical model:* The authors appear to have used a fixed k=5 in the experiments. How was this number chosen? Have the authors tested other k values?

    b. Number of Residues per Ellipsoid:
    - The current representation specifies the number of residues in each ellipsoid, but the authors show that this number directly depends on ellipsoid volume. Could specifying the number of residues be redundant, and might removing this constraint provide the model more flexibility in generation? Have the authors examined the impact of residue count on amino acid (AA) prediction?

2. **Invariance Cross-Attention (ICA) Layer Design**

    a. The authors separately model the SE3 features (E_k) and scalar features (e_k) of ellipsoids using the proposed ICA and transformer to achieve SE3 invariance in the local frame. Has the team considered alternative approaches, such as modeling ellipsoids as “pseudo frames” with SE3 and scalar features and simply using IPA to update ellipsoid and residue features together?

    b. In Algorithm 1:
    - Could the authors clarify the *PosEmbed* used in line 223? Does it include distance, angles, or local coordinates?
    - Could they also explain why the query uses un-updated $s$, while the key and value use $a$, which incorporates current ellipsoid information?

3. **Results in Table 2 (natural proteins):** The model, even with the strongest guidance, tends to overestimate helices in proteins. Additionally, the authors did not present designability results, which, based on Figure 16, may be compromised with strong guidance. Could the authors elaborate on the model's performance in addressing the “overrepresented helix problem,” the trade-offs with other metrics, and its overall comparison to models like *RFDiffusion*?

4. In self-conditioning (line 290), they propose supplying interpolated conditions to both conditional and unconditional models, suggesting this improves “designability and ellipsoid adherence for all $\\lambda$ values.” However, no ablation studies were provided to verify this claim."
0ctvBgKFgc,0ctvBgKFgc,ProtComposer: Compositional Protein Structure Generation with 3D Ellipsoids,Accept (Oral),q9SPqgwx6i,ICLR.cc/2025/Conference/Submission4802/Reviewer_D7Wa,"This paper presents ProtComposer, which is a fine-tuned model from MultiFlow to support conditional generation based on 3D ellipsoids, showing success at controllable design and achieving SOTA on the Pareto frontier of designability and diversity.","The paper is well written with clean visualizations demonstrating methods and results. The concept of utilizing ellipsoids as conditions for protein generation is interesting and novel, providing a bridge between protein-level conditioning and atom-level conditioning. In addition, the authors propose an effective Invariant Cross Attention module for integrating ellipsoid conditioning and demonstrate success at achieving SOTA performance on the Pareto frontier of designability and diversity.","I have no major concerns about this paper. However, it would be helpful if the authors could elaborate on the applicability of the ellipsoid-based conditioning approach on practical protein design tasks. How would it help with or facilitate the protein design process?","- Line 355: How is the length between ellipsoids determined/sampled? Also, consider an ellipsoid with beta strand annotation, how is the length between each stranded segment determined (particularly if a strand ellipsoid is formed by segments that are distant in sequence but close in structure)? 
- It would be helpful if the authors could provide ablation study results on the effect of self-conditioning, particularly the two self-conditioning schemes described in line 290.
- Figure 9: What is the linear fit and statistical significance in both cases?
- During training, is the ellipsoid conditioning information always provided, or only provided for a percentage of time?
- Line 367: Why is a structured residue considered as “covered” if it is inside at least one ellipsoid instead of inside the ellipsoid it is assigned? 
- Table 1: Could the authors provide some intuition on why over-guidance (\\lambda > 1) performs better than the conditional model itself (\\lambda = 1)?
- Table 2: Does “PDB proteins” correspond to the validation dataset or does it include the training dataset?"
0ctvBgKFgc,0ctvBgKFgc,ProtComposer: Compositional Protein Structure Generation with 3D Ellipsoids,Accept (Oral),A1jrejawF4,ICLR.cc/2025/Conference/Submission4802/Reviewer_eiq5,"Introduces ProtComposer, a generative model for proteins. ProtComposer seeks better control over the shape of generated proteins, as well as allow for greater novelty in the generation of proteins. Notably, the user has to choose between control or novelty, ProtComposer does not achieve both simultaneously. These tasks are accomplished by the introduction of 3D ellipsoid frames to guide the generation of proteins by the pre-existing Multiflow algorithm. 

Without a pre-existing metric the authors feel sufficiently quantifies compositionality, they introduce their own metric. It is shown that ProtComposer outperforms existing methods in this metric.","It addresses an important and relevant area. The results are overall quite impressive as well. Additionally, showing the ability to work with handcrafted ellipsoid frames or the more easily scalable ML generated frames shows the practicality of ProtComposer.

I really like the point about using simple ML models for ellipsoid sampling as compared to NNs. I would like to see some stronger analytical or experimental justification of the claim though.","Since a custom metric is introduced in this paper and then used as justification for the performance of the model, a section (either in the main paper or the appendix) justifying this metric would be nice. Showing comparisons to other pre-existing metrics, performance of many other algorithms under this metric, or stronger domain justification would strengthen the meaning of the results. I did not reject over this since the metric intuitively looks good, but further empirical or analytical support would be nice.

The formatting of the extra results in the appendices results in very odd page layouts, where some pages are blank, others have odd whitespace gaps, etc. Adjustment to make these pages more presentable would be nice.","I am assuming that the user can redefine K during each trial as they see fit, though studies on guidelines in choosing K would be helpful. In situations where the user has only a vague idea of what they are looking for (an unfortunately common occurrence), having a guide on where to start would be beneficial."
uSg854MOWu,uSg854MOWu,Understand Clean Generalization and Robust Overfitting in Adversarial Training from Two Theoretical Views: Representation Complexity and Training Dynamics,Reject,nXMWgSHfIx,ICLR.cc/2025/Conference/Submission4598/Reviewer_kzDK,"The paper investigates the phenomenon of clean generalization and robust overfitting (CGRO) within the context of adversarial training. Initially, the authors demonstrate that, from the standpoint of model expressive power, achieving a CGRO classifier is significantly easier compared to robust generalization, which, in the worst-case scenario, necessitates exponentially large model capacity. Subsequently, the paper examines the training dynamics of adversarial training by considering a patch data distribution, employing a three-stage analysis technique to explore the feature learning process involved in adversarial training. Finally, numerical experiments are conducted to validate the theoretical insights presented in the study.","1. The paper is well-structured and easy to follow.

2. The three-stage analysis of the training dynamics of adversarial training, based on the assumption of a patch data distribution, is both intriguing and innovative.

3. The theoretical findings are well-supported by the numerical experiments, demonstrating a strong correlation between the two.","1. The paper falls short in clarifying how its results contribute to understanding why CGRO occurs during adversarial training. The paper raises this broad question in the introduction but lacks a detailed explanation of how its findings can offer insights into addressing it.

2. From the perspective of representation complexity to illustrate the CGRO phenomenon, the main theorem relies on Assumption 4.3, which posits the existence of a clean ReLU network classifier of polynomial size. However, this assertion pertains to a factual claim and cannot be directly treated as an assumption. Instead, it would be more appropriate to formulate it as a theorem accompanied by a rigorous mathematical proof. This would strengthen the foundation of the theoretical results presented in the paper.

3. From the perspective of training dynamics to elucidate the CGRO phenomenon, the analysis depends on the assumption that the perturbation radius 𝛿 is only marginally smaller than the signal norm 𝛼. The theoretical results are derived specifically under this condition for the perturbation radius. However, in practical scenarios, the perturbation radius can be chosen arbitrarily. The paper does not adequately address whether the same theoretical results can be achieved in this more generalized context, which leaves an important gap in understanding the robustness of the findings. Further exploration of this aspect would enhance the comprehensiveness of the study.",See the weakness.
uSg854MOWu,uSg854MOWu,Understand Clean Generalization and Robust Overfitting in Adversarial Training from Two Theoretical Views: Representation Complexity and Training Dynamics,Reject,YXXgrYrbdm,ICLR.cc/2025/Conference/Submission4598/Reviewer_iwSa,"The paper studies the robust overfitting phenomenon in adversarial training, where despite the model's generalization on clean data the robust accuracy differs significantly between training and test samples. The paper aims to show the existence of classifiers with clean generalization and robust overfitting (CGRO) and section 4 includes Theorem 4.4 with a polynomial upper-bound for CGRO classifiers and Theorem 4.7 on the exponentially growing required number of ReLU network parameters to achieve robust generalization. Next, the paper studies a structured-data setting and analyzes the training dynamics of a convolutional network, where the network is shown to converge to robust memorization. A few numerical results on MNIST and CIFAR10 are presented in Section 6.",1- The paper studies a relevant research problem on robust overfitting in adversarial training. The paper presents several theoretical results on the phenomenon and the possibility of robust overfitting and clean generalization in adversarial learning.,"1- The paper's presentation of the theoretical results can be significantly improved. One confusion I have about the theory discussion in the paper is the order-related notations and their meaning in the results. Beginning in Definition 3.4, the authors clarify in Remark 3.5 that the notations are with respect to data dimension $D$. However, I could not understand how the authors treat the data dimension $D$ as a parameter that they can change and perform asymptotic analysis for. Isn't it the case that the data dimension $D$ is fixed and the asymptotic analysis should focus on the model complexity (number of parameters) or the sample size for asymptotic analysis? 

Continuing about my confusion with the asymptotic analysis on the data dimension, let me refer to Theorem 4.4 where the authors make Assumptions 4.1 -4.3. Looking at these assumptions, they seem quite dependent on the dimension of $X$. For example, if one changes the input dimension, should not the constants $R$ (Assumption 4.1) and $\\delta$ (Assumption 4.2) be updated as the dimension $D$ changes? Also, in the statement of Theorem 4.4, how can the dimension $D$ change while the theorem sims to fix the input space $mathcal{X}$? If so, then the function $f_{CGRO}$ will change with dimension $D$ and it is not a fixed function to perform CGRP analysis for.

As I discussed above, the authors' asymptotic analysis in terms of the input dimension seems quite confusing, because it changes the input $X$, the classifier architecture $f$, and also affects the assumptions altogether. I may have missed some details about the authors' analysis and will look forward to discussing the analysis in the discussion period.

2- The numerical results seem rather insufficient. I understand that this is a theory work, but the results in Figure 2 and Table 1 does not support the authors' claim. First of all, the input dimension does not change when the authors vary the model size, therefore the experiments do not analyze the asymptotic scenario when $D$ grows. Also, the improvement in robust test accuracy seems to follow from the improvement in clean test accuracy as the model keeps growing in capacity and hence can achieve higher test accuracy on both clean and perturbed data.

3- Minor comment: In my opinion, copying a figure from another paper (Figure 1 in the introduction) is inappropriate in a top-level machine learning paper. It would have been better if the authors' replicated the results on a different dataset or architecture and while giving credit to the cited paper, they presented their own computed version of the figure in the submission.","1- I explained my confusions with the authors' asymptotic analysis in data dimension $D$. Can the authors clarify on the questions I raised on the analysis?

2- Can the authors provide more numerical results where the clean test accuracy remains stable while adversarial test accuracy improves where the model complexity grows?"
uSg854MOWu,uSg854MOWu,Understand Clean Generalization and Robust Overfitting in Adversarial Training from Two Theoretical Views: Representation Complexity and Training Dynamics,Reject,4KYWAYyaMR,ICLR.cc/2025/Conference/Submission4598/Reviewer_bQGX,"This paper studies the Clean Generalization and Robust Overfitting (CGRO) phenomenon in adversarial training from two theoretical perspectives: representation complexity and training dynamics. Using ReLU networks, they show that CGRO classifiers require only poly(D)+ND parameters while robust classifiers need exponential complexity. They also analyze training dynamics using a two-layer CNN on structured data, showing how the network converges to a state of partial true feature learning and exact spurious feature memorization.","The analysis is particularly noteworthy for its comprehensive approach - it not only establishes complexity bounds showing that CGRO classifiers require only poly(D)+ND parameters while robust classifiers need exponential complexity, but also provides insights into how this phenomenon emerges during training through a clear three-stage analysis of the training dynamics. The theoretical framework is well-supported by experimental validation on both real and synthetic datasets, demonstrating practical relevance. Most importantly, the paper's findings help explain a commonly observed phenomenon in adversarial training, offering valuable insights into why models often achieve CGRO in practice. The technical depth combined with practical significance makes this work a meaningful contribution to understanding adversarial robustness.","I have two major concern regarding the representation complexity and training dynamics, respectively.

**Representation Complexity:**

The central result at Line 255 states:

Clean Classifier (poly(D)) ≲ CGRO Classifier(poly(D)+ND) ≪ Robust Classifier (Ω(exp(D)))

However, the poly(D) complexity of clean classifiers is simply assumed in Assumption 4.3 rather than proven. This is problematic because if clean classification also requires exp(D) parameters, the entire complexity hierarchy becomes meaningless. The authors need to either:

1) Prove that clean classifiers can indeed be approximated by neural networks with poly(D) parameters, even though it is trivial.

2) Cite existing results that establish this fact, even though this is a well-known classical result.

I assume this is only a **clarity** issue, because the authors think this is too trivial or too classical and not worth discussing? 

**Training Dynamics:**

While the analysis clearly shows that training leads to partial true feature learning and exact spurious feature memorization, there is a gap between this result and CGRO that needs to be addressed. Specifically, the paper should analyze:

1) For an unseen samples, what is the probability that the model will correctly classify it? Need analysis of the condition $α^q U + V ≥ 0$ for a new sample.

2) For adversarial examples generated from this unseen sample, what is the probability of misclassification? Need analysis of the condition $α^q U + V < 0$ for adversarial example.

These probability analyses would help complete the connection between the training dynamics results and the CGRO phenomenon.",See weakness.
uSg854MOWu,uSg854MOWu,Understand Clean Generalization and Robust Overfitting in Adversarial Training from Two Theoretical Views: Representation Complexity and Training Dynamics,Reject,vAF6XM7qMu,ICLR.cc/2025/Conference/Submission4598/Reviewer_hyTi,"This paper analyses the phenomenon of clean generalization and robust overfitting (CGRO) from two perspectives: representation complexity and training dynamics. They first show that achieving a robust classifier on test distribution requires many more parameters than achieving a classifier with CGRO. Then, they further investigate the optimization dynamics of adversarial training and show that the weights of the classifier will finally move to the CGRO regime. Their theory about training dynamics is based on a specific data structure: Patch Data Distribution. Some experimental results are provided to validate the CGRO phenomenon and the three-stage dynamics.","This paper provides two theoretical perspectives to understand the CGRO phenomenon. The theory is solid in general although it needs some assumptions of the data structure. The writing is clear and they provide detailed descriptions of the notions, setup, and related background.","* The model representation perspective shows that the models need more parameters to achieve robust generalization than CGRO. But how do we validate that the number of parameters of the deep networks such as ResNet is in this CGRO range?
* The data structure is not very realistic. I think a more realistic assumption would be the data lies in a low-dimensional subspace or manifold. The assumption that only a pixel-space patch has useful signals would be too tough in my opinion.
* Although the authors validate the three stages of training dynamics in the synthetic structure data, they don't validate it on real data. Could you provide some experimental results to show it?",Please refer to the Weaknesses part.
uSg854MOWu,uSg854MOWu,Understand Clean Generalization and Robust Overfitting in Adversarial Training from Two Theoretical Views: Representation Complexity and Training Dynamics,Reject,9EViRzUqsO,ICLR.cc/2025/Conference/Submission4598/Reviewer_Be1H,"The paper investigates the CGRO phenomenon observed in adversarial training (AT)—specifically, that a model trained by AT achieves good clean generalization (CG) while simultaneously encountering robust overfitting (RO). The paper offers a theoretical explanation for this phenomenon from two perspectives: the model’s representation complexity and the training dynamics of AT.

From the representation complexity perspective, the paper considers a binary classification problem where a classifier that achieves only CG exists. A CGRO classifier can then be constructed based on this ""CG-only"" classifier, requiring slightly more parameters, which implies that achieving CGRO requires a mildly higher representation complexity.

Regarding AT’s training dynamics, the paper considers a structured data setting where data consists of one patch with a true feature and other patches with spurious features. Under additional assumptions, the model trained by AT is shown to partially learn true features while memorizing spurious features, suggesting that such a model is a CGRO classifier.","The paper explores an interesting phenomenon arising in AT and offers two theoretical explanations. The paper is well-written, with clear descriptions of the problem setup, definitions, assumptions, and proof sketches that effectively convey the intuition behind the theory.","There are several technical issues that I would like to discuss:

- **Lemma 4.5**:  the lemma constructs a classifer $f _ {\\cal S}$ based on $f_{\\rm clean}$ and claim that $f_{\\cal S}$ is a CGRO classifier. However,  although by construction $f_{\\cal S}$ memorizes the training data ${\\cal S}$, this does not necessary imply that $f_{\\cal S}$ will exhibit robust overfitting. The generalization performance of $f_{\\cal S}$ depends on the choice of ${\\cal S}$. If ${\\cal S}$ nicely covers the support of the data distribution ${\\cal D}$, that is given ${\\cal S}$ we have $X\\in \\cup_ {i=1} ^{N}{\\mathbb B} _ {p}(X_{i}, \\delta)$ with high probability, then $f_{\\cal S}$,  despite memorizing ${\\cal S}$, is still able to achieve a good robust testing accuracy. In this case,  $f_{\\cal S}$ is not CGRO.  Could you specify conditions on ${\\cal D}$ under which $f _ {\\cal S}$ would exhibit robust overfitting with high probability over the randomness of drawing ${\\cal S}$ from ${\\cal D}$? Could you also provide theoretical analysis towards how the sample size $N$ as well as $\\delta$ and $p$ affect ${\\cal L} _ {\\cal D}^{p,\\delta}(f _ {\\cal S})$ ?
- **Section 5.1, line 325**:  the definition of ${\\mathbb A} _ {p}(X, \\delta)$ is unclear. It seems that for any  $X'\\in{\\mathbb A} _ {p}(X, \\delta)$ other than $X$, we have $X'[{\\rm signal}(X)]=q w^{*}$ for some $q\\in{\\mathbb R}$ and $X'[j]=0$ for $j\\ne {\\rm signal}(X)$ . Is this correct? The construction of ${\\mathbb A} _ {p}(X, \\delta)$ is important for understanding the results in Theorem 5.9. I hope the authors could clarify the definition of ${\\mathbb A} _ {p}(X, \\delta)$ . 
-  **Theorem 5.9** : Theorem 5.9 attributes CGRO to the model trained by AT simultaneously learning the true feature and memorizing the spurious feature. Under the settings in Section 5, is it possible to show that a model trained via standard (non-adversarial) training would only learn the true feature and ignore the spurious feature? Establishing this distinction is important, as it would suggest that CGRO arises from the nature of AT itself rather than from the artificial construction of the data model.



I recommend the authors address these concerns. I'm willing to engage in a discussion with the authors and am flexible about adjusting my score.",See weaknesses.
5187wrocJq,5187wrocJq,Dice-GAN: Generative Adversarial Network  with Diversity Injection and Consistency Enhancement,Reject,dU2boUbe9U,ICLR.cc/2025/Conference/Submission4454/Reviewer_r6db,"This work proposes DICE-GAN, a single-stage text-to-image GAN to produce high-quality and high-diversity images with improved semantic consistency with text condition. The paper proposes two modules: The Diversity Injection (DI) module, which adds learnable noise to the image features for increasing diversity in generated images, and the Consistency Enhancement (CE) module, which allows the model to dynamically adjust the weights of different image features according to input text conditions for improved semantic consistency and fidelity.

--
The authors have provided the ablation study for the DI module on the CUB dataset with a small improvement on the IS metric. However, it is unclear if these gains will be present when scaling to larger datasets like COCO or Imagenet.
The presented argument for the novelty of the DI module is not new: ""injects noise several times during the image generation process, fuses the noise with the textual information, and incorporates a self-attention mechanism to help the generator maintain global structural consistency."" Further, the reported IS score is low compared to AttnGAN and DM-GAN on the MS-COCO dataset and is missing a full-scale comparison with Imagenet.","1. The idea of adding learnable noise in different training phases and correction with self-attention to improve generation diversity is novel and interesting.

2. The authors demonstrate improved performance on the IS and FID metrics on the CUB dataset and on the FID metric on the MS-COCO dataset.

3. The authors provide an ablation study demonstrating improvements in results by adding Diversity Injection (DI) and Consistency Enhancement (CE) modules.","1. The novelty of the work is limited. The idea of feature fusion in Eq 1 in the DI module is not novel and has been explored before[1,2,3] in the context of image generation. Further, the idea of masking features in a condition-dependant manner has limited novelty. 2. Lack of clarity in Sec 3.2 writing and Fig 4. The idea behind Conditional Channel Attention mask($M_c$) and Spatial Attention attention($M_s$) is unclear. The motivation behind generating masks from both average and max channels is also unclear. Further, quantities including $G^{c}_{max}$ and $G^{c}_{avg}$ are missing in Fig 4, making it difficult to understand figure pipeline. 3. The authors claim that Dice-GAN utilizes a single-stage model structure for improved performance but are missing comparisons with multi-stage methods, including StackGAN++[4]. 4. Missing ablation studies: - Why are two feature fusion layers are needed in the DI module? How was this hyperparameter determined? - How does learnable noise $\\sigma$ vary when going from lower to higher layers in the trained model? - Missing ablation on design choices in CE module on use of average and max features and conditional channel attention and spatial attention submodule. 5. The proposed method achieves a lower IS score on the MS-COCO dataset, and the authors argue that this is due to the Inception model used in IS computation being pre-trained on the ImageNet dataset. The authors should provide results on Imagenet or Imagenet subset to back their claims.

[1] Ethan Perez, Florian Strub, Harm De Vries, Vincent Dumoulin, and Aaron Courville. Film: Visual reasoning with a general conditioning layer. In AAAI, 2018. 2, 5
[2] Tero Karras, Samuli Laine, and Timo Aila. A style-based generator architecture for generative adversarial networks. In CVPR, 2019. 5
[3] Peebles, William, and Saining Xie. ""Scalable diffusion models with transformers."" Proceedings of the IEEE/CVF International Conference on Computer Vision. 2023.
[4] Zhang, Han, et al. ""Stackgan++: Realistic image synthesis with stacked generative adversarial networks."" IEEE transactions on pattern analysis and machine intelligence 41.8 (2018): 1947-1962.",Please see weaknesses
5187wrocJq,5187wrocJq,Dice-GAN: Generative Adversarial Network  with Diversity Injection and Consistency Enhancement,Reject,9koizuwtds,ICLR.cc/2025/Conference/Submission4454/Reviewer_TDGk,"In this work, they propose the diversity injection and consistency enhancement module for text-to-image generation. This method contribute to produce high-quality images with increased diversity and enhanced semantic consistency based on text descriptions.","1. Enhanced Diversity: The Diversity Injection module injects noise and text vectors multiple times, ensuring a broad range of image outputs without sacrificing structure.

2. Improved Consistency: The Consistency Enhancement module dynamically adjusts focus on image regions, aligning visuals closely with text descriptions.","1. A comparison with recently proposed text-to-image generation models is needed. Not only should there be an analysis of issues with GANs, but also recent Diffusion models, along with performance comparisons. Is there a specific reason you only compared with ShiftDDPMs in the case of Diffusion models? Please provide a detailed response.

2. Please provide a detailed explanation of the table and figure captions.

3. Performance comparisons on diverse datasets are required. Additionally, besides IS and FID, comparisons with other performance metrics are requested (e.g., CLIP score).

4. The examples of qualitative results are too limited.

5. There is a lack of experimental analysis demonstrating the effectiveness of the proposed model structure.","Please, see the weakness."
5187wrocJq,5187wrocJq,Dice-GAN: Generative Adversarial Network  with Diversity Injection and Consistency Enhancement,Reject,CIPmMs0OpY,ICLR.cc/2025/Conference/Submission4454/Reviewer_66gE,"The manuscript introduces Dice-GAN which incorporates Diversity Injection and Consistency Enhancement modules to address critical challenges in generating high-quality, diverse images while maintaining semantic alignment with textual descriptions. Experimental results demonstrate that Dice-GAN outperforms state-of-the-art models on the CUB and MS-COCO datasets, underscoring its efficacy in enhancing visual quality and fidelity.","1. The introduction of the DI and CE modules marks a significant advancement in text-to-image synthesis. The DI module, which injects noise at multiple stages of generation, and the CE module, which integrates word vectors with hybrid attention, effectively improve both image diversity and semantic consistency.

2. This method achieves SOTA performance.","1. The manuscript lacks a detailed examination of the model's performance across varying levels of text complexity. Given that text descriptions can range from simple to highly nuanced, an analysis based on text complexity would provide stronger evidence of the model's robustness and its ability to handle diverse linguistic inputs.

2. The reviewer wants to see the experiment about computational efficiency.

3. The study does not thoroughly investigate the model's capacity to handle various textual attributes, such as color, size, and object positioning. A more focused evaluation of these specific attributes could offer deeper insights into the model's capability to accurately reflect detailed descriptive features and further demonstrate its adaptability.","1. How does Dice-GAN perform under different levels of input noise? Given the pivotal role of the DI module, understanding the model's sensitivity to noise levels could provide valuable insights into balancing image diversity and visual quality effectively.

2. What measures were implemented to ensure that the DI module does not excessively degrade visual quality due to noise injection? A detailed discussion on the strategies used to balance noise injection and maintain visual quality would be beneficial.

3. Does the CE module exhibit limitations in maintaining semantic consistency for longer, more detailed text descriptions? An analysis of the CE module's performance with nuanced and complex descriptions would provide a clearer understanding of its efficacy in handling diverse linguistic inputs."
5187wrocJq,5187wrocJq,Dice-GAN: Generative Adversarial Network  with Diversity Injection and Consistency Enhancement,Reject,oTjA9VcFZs,ICLR.cc/2025/Conference/Submission4454/Reviewer_zzQP,"he paper proposes Dice-GAN, an efficient attention-based text-to-image synthesis model. To enhance image diversity, a diversity injection module is introduced, incorporating noise and a self-attention mechanism. A consistency enhancement module, combining word vectors and a hybrid attention mechanism, improves semantic consistency. Experimental results on CUB and COCO datasets demonstrate Dice-GAN's superiority in image fidelity and diversity compared to existing approaches.","- Clear and well-organized presentation.
- Superior performance to other GAN-based methods.","- Limited novelty: While the diversity injection module is a contribution, the core idea of adding noise is not entirely novel.
- Lack of comparison to diffusion models: Given the current dominance of diffusion models in text-to-image generation, a more comprehensive comparison to state-of-the-art diffusion-based methods is essential to establish Dice-GAN's significance.
- Insufficient discussion of other generative models: The paper could benefit from a more in-depth discussion of how other generative models, such as flow-based models and StyleGAN, could be adapted or combined with Dice-GAN to further enhance diversity and quality.",Please see weakness.
